step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
2354.0,[1581],[1166468.9481081248],[3657079.008089761],[0.0]
2355.0,[1581],[1166468.9481081248],[3657079.008089761],[0.0]
2356.0,[1581],[1166468.9481081248],[3657079.008089761],[0.0]
2357.0,[1581],[1166468.9481081248],[3657079.008089761],[0.0]
2358.0,[1581],[1166468.9481081248],[3657079.008089761],[0.0]
2359.0,[1581],[1166468.9481081248],[3657079.008089761],[0.0]
2360.0,[1581],[1166468.9481081248],[3657079.008089761],[0.0]
2361.0,[1581],[1166468.9481081248],[3657079.008089761],[0.0]
2362.0,[1581],[1166468.9481081248],[3657079.008089761],[0.0]
2363.0,[1581],[1166468.9481081248],[3657079.008089761],[0.0]
2364.0,[1583],[1167962.893218558],[3661762.8229703754],[0.0]
2365.0,[1585],[1169339.762332666],[3666079.5381727125],[0.0]
2366.0,[1585],[1169339.762332666],[3666079.5381727125],[0.0]
2367.0,[1585],[1169339.762332666],[3666079.5381727125],[0.0]
2368.0,[1585],[1169339.762332666],[3666079.5381727125],[0.0]
2369.0,[1585],[1169339.762332666],[3666079.5381727125],[0.0]
2370.0,[1585],[1169339.762332666],[3666079.5381727125],[0.0]
2371.0,[1585],[1169339.762332666],[3666079.5381727125],[0.0]
2372.0,[1585],[1169339.762332666],[3666079.5381727125],[0.0]
2373.0,[1585],[1169339.762332666],[3666079.5381727125],[0.0]
2374.0,[1585],[1169339.762332666],[3666079.5381727125],[0.0]
2375.0,[1585],[1169339.762332666],[3666079.5381727125],[0.0]
2376.0,[1592],[1174562.3837714782],[3682453.3632117263],[0.0]
2377.0,[1596],[1177323.5212099496],[3691109.978571683],[0.0]
2378.0,[1597],[1178087.0592854405],[3693503.7107198928],[0.0]
2379.0,[1598],[1178816.2052065185],[3695789.630538859],[0.0]
2380.0,[1598],[1178816.2052065185],[3695789.630538859],[0.0]
2381.0,[1599],[1179598.5150700992],[3698242.209230849],[0.0]
2382.0,[1599],[1179598.5150700992],[3698242.209230849],[0.0]
2383.0,[1600],[1180405.1723982226],[3700771.1139234905],[0.0]
2384.0,[1600],[1180405.1723982226],[3700771.1139234905],[0.0]
2385.0,[1600],[1180405.1723982226],[3700771.1139234905],[0.0]
2386.0,[1600],[1180405.1723982226],[3700771.1139234905],[0.0]
2387.0,[1600],[1180405.1723982226],[3700771.1139234905],[0.0]
