step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
4210.0,[2505],[1822096.10233728],[5712573.407926984],[0.0]
4211.0,[2505],[1822096.10233728],[5712573.407926984],[0.0]
4212.0,[2507],[1823513.1087863618],[5717015.975903106],[0.0]
4213.0,[2509],[1824862.9908983153],[5721248.027002212],[0.0]
4214.0,[2509],[1824862.9908983153],[5721248.027002212],[0.0]
4215.0,[2509],[1824862.9908983153],[5721248.027002212],[0.0]
4216.0,[2509],[1824862.9908983153],[5721248.027002212],[0.0]
4217.0,[2509],[1824862.9908983153],[5721248.027002212],[0.0]
4218.0,[2511],[1826352.1450676788],[5725916.819300829],[0.0]
4219.0,[2513],[1827717.446765002],[5730197.259480123],[0.0]
4220.0,[2513],[1827717.446765002],[5730197.259480123],[0.0]
4221.0,[2513],[1827717.446765002],[5730197.259480123],[0.0]
4222.0,[2513],[1827717.446765002],[5730197.259480123],[0.0]
4223.0,[2513],[1827717.446765002],[5730197.259480123],[0.0]
4224.0,[2513],[1827717.446765002],[5730197.259480123],[0.0]
4225.0,[2513],[1827717.446765002],[5730197.259480123],[0.0]
4226.0,[2513],[1827717.446765002],[5730197.259480123],[0.0]
4227.0,[2513],[1827717.446765002],[5730197.259480123],[0.0]
4228.0,[2515],[1829101.4662676104],[5734536.393946352],[0.0]
4229.0,[2517],[1830454.156166751],[5738777.228223466],[0.0]
4230.0,[2517],[1830454.156166751],[5738777.228223466],[0.0]
4231.0,[2517],[1830454.156166751],[5738777.228223466],[0.0]
4232.0,[2517],[1830454.156166751],[5738777.228223466],[0.0]
4233.0,[2517],[1830454.156166751],[5738777.228223466],[0.0]
4234.0,[2517],[1830454.156166751],[5738777.228223466],[0.0]
4235.0,[2517],[1830454.156166751],[5738777.228223466],[0.0]
4236.0,[2517],[1830454.156166751],[5738777.228223466],[0.0]
4237.0,[2517],[1830454.156166751],[5738777.228223466],[0.0]
4238.0,[2519],[1831939.4848189175],[5743434.0153637715],[0.0]
4239.0,[2521],[1833313.8451646154],[5747742.84217659],[0.0]
4240.0,[2521],[1833313.8451646154],[5747742.84217659],[0.0]
4241.0,[2521],[1833313.8451646154],[5747742.84217659],[0.0]
4242.0,[2521],[1833313.8451646154],[5747742.84217659],[0.0]
4243.0,[2521],[1833313.8451646154],[5747742.84217659],[0.0]
4244.0,[2521],[1833313.8451646154],[5747742.84217659],[0.0]
4245.0,[2521],[1833313.8451646154],[5747742.84217659],[0.0]
4246.0,[2521],[1833313.8451646154],[5747742.84217659],[0.0]
4247.0,[2521],[1833313.8451646154],[5747742.84217659],[0.0]
4248.0,[2525],[1836390.6828259954],[5757389.356705957],[0.0]
4249.0,[2529],[1839278.8384606584],[5766444.265252986],[0.0]
4250.0,[2531],[1840644.2655317502],[5770725.093519619],[0.0]
4251.0,[2531],[1840644.2655317502],[5770725.093519619],[0.0]
4252.0,[2531],[1840644.2655317502],[5770725.093519619],[0.0]
4253.0,[2531],[1840644.2655317502],[5770725.093519619],[0.0]
4254.0,[2531],[1840644.2655317502],[5770725.093519619],[0.0]
